ID,PredictedProb
64436,0.891089
64437,0.742071
64438,0.931943
64439,0.831316
64440,0.924968
64441,0.929476
64443,0.83685
64444,0.795933
64445,0.757281
64446,0.892389
64447,0.956114
64448,0.669356
64452,0.757004
64455,0.654497
64459,0.917586
64460,0.441931
64461,0.97243
64462,0.880991
64463,0.910241
64470,0.640909
64472,0.725568
64475,0.779161
64477,0.763336
64478,0.829772
64480,0.927091
64481,0.863054
64482,0.862541
64485,0.898007
64486,0.575971
64490,0.716646
64491,0.726635
64492,0.851935
64493,0.731596
64494,0.800869
64495,0.956267
64502,0.560568
64511,0.848638
64515,0.683611
64516,0.914949
64517,0.97094
64522,0.680817
64525,0.796872
64526,0.775047
64529,0.678743
64531,0.938803
64532,0.536194
64533,0.773734
64536,0.908641
64538,0.967747
64539,0.856165
64542,0.87401
64543,0.494442
64547,0.927816
64554,0.77009
64555,0.962553
64556,0.501504
64557,0.621356
64559,0.490005
64560,0.440815
64561,0.446095
64569,0.73368
64570,0.640042
64572,0.569435
64575,0.810637
64576,0.577426
64577,0.971401
64578,0.651189
64580,0.377209
64581,0.785303
64582,0.424317
64583,0.827683
64584,0.894869
64585,0.88856
64586,0.856317
64589,0.819844
64590,0.781862
64592,0.87383
64593,0.720509
64596,0.720131
64597,0.675642
64598,0.736984
64599,0.807688
64600,0.756612
64601,0.834148
64602,0.792872
64606,0.872589
64607,0.973026
64608,0.931331
64609,0.744872
64610,0.751654
64611,0.935871
64612,0.792385
64616,0.775948
64617,0.506725
64620,0.981539
64624,0.659292
64625,0.988903
64626,0.585212
64627,0.60505
64630,0.869825
64632,0.942176
64633,0.646108
64634,0.187568
64636,0.682727
64638,0.983658
64639,0.960414
64642,0.872901
64643,0.368989
64644,0.95275
64646,0.670518
64650,0.962203
64651,0.825577
64655,0.894344
64656,0.826547
64657,0.842711
64658,0.911584
64659,0.78887
64663,0.714538
64665,0.886359
64666,0.789882
64667,0.970883
64668,0.903921
64669,0.861083
64675,0.466562
64676,0.976192
64679,0.927043
64681,0.712835
64683,0.764967
64684,0.616897
64686,0.581911
64689,0.938998
64692,0.98329
64695,0.506364
64696,0.615121
64697,0.836719
64699,0.514066
64704,0.801681
64706,0.846236
64707,0.815236
64708,0.797286
64710,0.736945
64711,0.722061
64714,0.90574
64717,0.858659
64719,0.897591
64721,0.962492
64724,0.842185
64726,0.847357
64727,0.79461
64728,0.258643
64730,0.550741
64736,0.772404
64738,0.928784
64740,0.227463
64741,0.795378
64742,0.537827
64745,0.553177
64747,0.943852
64749,0.854404
64750,0.915432
64753,0.985938
64754,0.701791
64756,0.961071
64757,0.684376
64760,0.764354
64761,0.455289
64762,0.919321
64765,0.765616
64767,0.822449
64770,0.696917
64772,0.888398
64774,0.747158
64776,0.452598
64777,0.571508
64780,0.942076
64782,0.812837
64783,0.937306
64784,0.821885
64786,0.556359
64787,0.989955
64788,0.910227
64793,0.865766
64794,0.0838389
64795,0.869722
64797,0.930975
64799,0.859132
64801,0.711178
64811,0.937638
64813,0.973447
64814,0.688099
64815,0.655917
64816,0.902812
64826,0.6148
64828,0.927614
64829,0.775371
64831,0.893976
64841,0.44637
64842,0.984355
64843,0.676773
64845,0.676124
64846,0.770187
64847,0.808016
64848,0.601556
64850,0.656165
64851,0.512824
64852,0.797437
64853,0.707674
64858,0.913729
64860,0.819051
64861,0.85887
64862,0.907258
64863,0.483168
64864,0.851687
64865,0.895343
64868,0.9194
64875,0.529753
64876,0.389765
64877,0.967992
64878,0.649846
64879,0.680318
64880,0.833639
64881,0.607612
64882,0.858385
64885,0.677952
64886,0.771297
64887,0.758352
64893,0.982439
64895,0.876235
64897,0.85306
64899,0.833129
64900,0.712726
64901,0.910395
64902,0.955817
64904,0.955861
64906,0.775559
64907,0.914725
64909,0.963855
64911,0.445239
64913,0.907712
64915,0.829589
64918,0.787144
64921,0.81702
64924,0.602926
64928,0.82695
64929,0.961686
64931,0.64307
64932,0.792965
64934,0.762393
64935,0.713106
64939,0.971189
64943,0.446509
64944,0.488654
64945,0.95137
64946,0.738759
64947,0.716335
64948,0.955619
64950,0.783133
64952,0.720642
64953,0.884594
64957,0.846057
64958,0.663212
64959,0.70026
64960,0.628012
64963,0.90043
64967,0.883685
64968,0.613653
64973,0.553383
64974,0.891812
64975,0.869164
64976,0.543952
64977,0.773321
64978,0.513035
64983,0.59907
64984,0.704836
64986,0.877729
64987,0.90559
64990,0.873455
64993,0.807399
64995,0.696567
64998,0.569405
64999,0.559595
65004,0.867943
65006,0.661523
65008,0.886836
65009,0.707308
65011,0.899926
65013,0.821807
65014,0.849081
65015,0.629473
65017,0.542832
65018,0.911809
65019,0.678561
65020,0.71233
65022,0.0905388
65024,0.562138
65025,0.917415
65029,0.954879
65030,0.838736
65032,0.849629
65039,0.715934
65041,0.92947
65044,0.8867
65046,0.931746
65047,0.755012
65049,0.867519
65050,0.978901
65053,0.879919
65054,0.791668
65056,0.738545
65057,0.441883
65058,0.0661528
65062,0.764374
65063,0.945445
65068,0.9691
65070,0.902857
65071,0.892973
65072,0.811826
65073,0.917995
65074,0.816341
65078,0.956721
65079,0.572364
65082,0.862565
65092,0.880681
65093,0.857903
65094,0.783924
65095,0.867064
65096,0.828758
65097,0.916004
65099,0.574803
65102,0.606242
65104,0.782676
65106,0.49039
65107,0.981233
65108,0.843799
65111,0.66914
65112,0.544904
65114,0.89569
65115,0.77402
65118,0.773321
65122,0.756615
65126,0.576597
65128,0.739343
65129,0.966181
65130,0.897321
65131,0.795226
65132,0.917156
65133,0.667775
65134,0.985223
65136,0.844774
65137,0.622137
65138,0.886505
65140,0.669389
65141,0.909158
65145,0.806906
65147,0.868779
65148,0.330753
65153,0.893571
65156,0.941403
65158,0.970912
65160,0.84842
65162,0.987558
65163,0.47242
65164,0.894388
65165,0.501126
65166,0.96495
65167,0.841501
65169,0.91256
65170,0.963577
65171,0.841727
65172,0.541543
65175,0.796553
65177,0.622444
65178,0.751516
65179,0.615237
65181,0.549389
65182,0.984154
65183,0.980534
65186,0.982411
65187,0.926288
65191,0.920225
65192,0.672725
65194,0.676079
65195,0.986675
65196,0.659923
65197,0.202363
65201,0.860999
65202,0.543993
65204,0.945302
65205,0.809765
65206,0.614488
65209,0.701687
65211,0.320154
65212,0.698064
65220,0.661666
65224,0.682894
65226,0.862715
65228,0.908104
65230,0.756943
65231,0.513927
65232,0.988762
65233,0.704793
65235,0.260379
65237,0.503983
65238,0.919733
65242,0.937242
65243,0.70808
65244,0.764713
65245,0.921446
65246,0.842322
65249,0.80594
65251,0.888626
65252,0.795144
65256,0.964102
65260,0.19364
65261,0.691722
65265,0.879069
65269,0.949543
65270,0.892155
65271,0.638997
65275,0.980016
65278,0.940854
65279,0.89874
65281,0.794256
65282,0.875654
65283,0.916565
65284,0.856329
65286,0.113091
65290,0.548501
65293,0.273645
65297,0.643218
65298,0.668679
65299,0.783003
65302,0.853231
65303,0.869867
65306,0.799257
65307,0.946329
65309,0.756857
65310,0.897346
65311,0.874295
65312,0.818177
65314,0.953598
65317,0.976428
65319,0.864968
65322,0.933317
65323,0.641325
65324,0.752788
65325,0.936022
65327,0.494867
65328,0.85055
65329,0.723713
65330,0.88952
65331,0.532165
65336,0.800554
65340,0.883324
65341,0.93074
65343,0.120468
65344,0.617835
65346,0.909709
65347,0.961693
65348,0.860048
65349,0.974734
65350,0.807782
65351,0.977926
65353,0.803542
65354,0.904059
65356,0.962741
65359,0.717202
65360,0.861322
65361,0.982469
65363,0.991576
65365,0.544579
65366,0.929228
65367,0.869239
65368,0.492684
65370,0.893661
65371,0.668014
65372,0.442387
65377,0.908157
65378,0.800751
65379,0.465233
65380,0.932788
65382,0.929644
65385,0.689786
65386,0.669888
65387,0.877709
65390,0.956613
65391,0.839487
65393,0.389397
65394,0.576489
65395,0.784125
65399,0.918754
65403,0.892686
65404,0.413807
65405,0.846903
65406,0.668877
65408,0.760025
65412,0.848282
65415,0.79742
65418,0.899984
65422,0.639597
65423,0.913992
65424,0.734729
65428,0.911339
65429,0.81804
65431,0.66445
65433,0.664599
65437,0.938409
65439,0.797884
65441,0.620921
65447,0.971191
65448,0.806827
65453,0.450316
65457,0.727156
65458,0.828731
65460,0.813549
65462,0.728327
65464,0.64641
65465,0.676554
65466,0.928377
65468,0.725818
65471,0.43245
65475,0.95927
65477,0.844248
65478,0.85708
65482,0.988884
65488,0.962199
65489,0.89872
65490,0.826313
65492,0.617843
65494,0.622628
65495,0.64732
65496,0.643279
65497,0.949452
65499,0.790392
65500,0.872177
65506,0.543506
65507,0.979379
65509,0.504002
65510,0.85444
65511,0.745433
65512,0.97887
65513,0.811909
65514,0.911057
65516,0.837333
65518,0.847921
65519,0.829128
65520,0.629342
65521,0.666671
65523,0.905522
65524,0.504377
65525,0.917178
65526,0.798094
65532,0.88986
65534,0.469915
65535,0.827546
65538,0.93459
65543,0.821639
65545,0.804998
65546,0.482639
65547,0.929085
65550,0.754843
65554,0.533629
65558,0.617734
65560,0.76452
65561,0.659479
65562,0.954506
65570,0.621251
65572,0.769814
65573,0.969882
65574,0.789347
65576,0.321375
65578,0.702598
65579,0.978639
65581,0.560833
65582,0.874852
65583,0.675909
65585,0.862817
65589,0.93292
65590,0.820484
65592,0.826108
65593,0.678265
65595,0.681276
65599,0.65268
65602,0.907398
65608,0.870056
65609,0.975196
65610,0.721989
65611,0.668729
65614,0.699041
65615,0.670704
65616,0.564552
65617,0.890124
65620,0.927842
65621,0.61716
65622,0.956702
65626,0.644865
65632,0.974429
65636,0.131303
65637,0.983628
65641,0.831022
65642,0.687674
65644,0.522855
65646,0.226176
65648,0.527941
65649,0.783987
65650,0.926081
65651,0.741142
65656,0.752631
65657,0.450939
65660,0.919045
65662,0.92058
65668,0.451241
65669,0.790866
65671,0.404974
65672,0.743908
65673,0.838422
65675,0.462447
65678,0.877188
65680,0.548231
65681,0.556103
65683,0.835403
65685,0.902324
65686,0.63817
65687,0.60934
65688,0.919059
65689,0.660065
65691,0.96067
65692,0.222776
65693,0.8813
65695,0.664298
65697,0.620632
65699,0.615022
65701,0.719544
65703,0.984076
65704,0.635157
65705,0.694298
65709,0.984316
65713,0.841979
65715,0.94773
65716,0.894338
65717,0.761079
65718,0.71948
65719,0.968835
65720,0.710653
65721,0.85249
65724,0.749029
65725,0.671817
65727,0.897732
65730,0.736238
65732,0.682821
65733,0.705827
65735,0.415064
65736,0.615456
65737,0.690796
65738,0.633258
65739,0.849651
65741,0.785289
65745,0.647826
65746,0.592405
65747,0.967232
65748,0.96245
65749,0.948786
65752,0.610548
65753,0.838404
65754,0.992912
65755,0.70398
65756,0.762921
65757,0.814705
65758,0.837784
65759,0.704859
65760,0.682792
65761,0.824706
65762,0.886281
65763,0.141343
65765,0.875575
65766,0.848411
65767,0.831818
65768,0.758008
65771,0.975517
65772,0.914464
65776,0.562867
65777,0.902036
65778,0.829006
65780,0.946574
65782,0.878667
65783,0.84045
65786,0.446044
65787,0.689337
65788,0.799221
65789,0.933091
65790,0.66321
65792,0.962846
65796,0.443353
65797,0.682707
65799,0.939221
65800,0.97723
65801,0.818491
65803,0.897803
65804,0.878547
65806,0.979777
65809,0.876851
65812,0.705063
65814,0.777092
65816,0.740287
65819,0.783245
65821,0.537724
65822,0.846152
65824,0.893665
65825,0.862117
65832,0.559431
65835,0.509334
65838,0.478514
65842,0.62504
65843,0.698305
65844,0.864401
65845,0.941726
65847,0.58467
65850,0.9657
65852,0.834774
65856,0.871266
65857,0.517352
65859,0.963308
65861,0.745209
65863,0.877969
65868,0.749626
65869,0.773564
65873,0.860589
65876,0.958121
65877,0.778856
65878,0.444256
65880,0.844665
65881,0.877801
65882,0.661607
65884,0.708655
65890,0.470654
65891,0.695316
65892,0.67789
65893,0.979816
65894,0.377963
65895,0.882551
65896,0.790296
65901,0.684418
65902,0.813333
65903,0.530457
65904,0.95647
65907,0.728027
65908,0.896788
65909,0.713666
65912,0.832294
65913,0.972719
65917,0.89704
65920,0.786316
65921,0.90301
65922,0.647947
65925,0.882628
65926,0.908459
65927,0.954741
65928,0.75192
65930,0.75499
65931,0.621448
65932,0.959192
65934,0.78097
65936,0.575114
65937,0.686484
65938,0.653856
65939,0.976587
65942,0.342139
65945,0.982567
65949,0.479074
65950,0.699344
65952,0.806406
65954,0.678333
65955,0.559293
65963,0.750828
65965,0.691922
65966,0.85594
65968,0.801338
65970,0.879011
65974,0.641739
65975,0.966303
65977,0.920889
65979,0.922073
65980,0.738253
65985,0.84845
65990,0.518891
65991,0.756629
65993,0.875147
65996,0.574638
65999,0.509894
66003,0.613421
66004,0.979851
66005,0.584147
66007,0.858483
66008,0.577506
66009,0.560898
66019,0.696868
66020,0.981114
66021,0.905201
66022,0.841374
66028,0.713641
66030,0.823037
66031,0.343205
66032,0.766581
66037,0.460552
66039,0.8246
66040,0.741015
66042,0.74587
66044,0.737822
66045,0.669961
66048,0.985854
66049,0.949742
66050,0.735327
66051,0.813036
66055,0.144859
66056,0.575856
66057,0.55549
66061,0.917914
66062,0.891372
66063,0.680642
66064,0.776416
66067,0.982115
66071,0.704835
66073,0.531701
66075,0.772968
66076,0.696529
66077,0.559436
66079,0.0802575
66082,0.821632
66087,0.616818
66088,0.593148
66089,0.913257
66091,0.757778
66094,0.722824
66099,0.667783
66102,0.880975
66103,0.555577
66104,0.884838
66105,0.919912
66107,0.66516
66109,0.845877
66110,0.834425
66111,0.807231
66115,0.9381
66117,0.707964
66120,0.96845
66121,0.588668
66123,0.814723
66126,0.654237
66127,0.824708
66128,0.594053
66131,0.97685
66133,0.923086
66136,0.968752
66138,0.692773
66143,0.857527
66144,0.833881
66145,0.828537
66147,0.931174
66148,0.529486
66149,0.718059
66151,0.784519
66153,0.990061
66156,0.847079
66157,0.957063
66159,0.722352
66162,0.943439
66163,0.329716
66164,0.522169
66166,0.963238
66168,0.759408
66169,0.540276
66171,0.948979
66172,0.8168
66175,0.79548
66177,0.56037
66179,0.945672
66180,0.978125
66181,0.728169
66183,0.923169
66185,0.776469
66187,0.700547
66189,0.880297
66190,0.891734
66191,0.851308
66192,0.781953
66193,0.84783
66196,0.581513
66201,0.906078
66202,0.931993
66204,0.941673
66205,0.932312
66213,0.822724
66214,0.748771
66215,0.546279
66217,0.871645
66220,0.661278
66223,0.865018
66224,0.966118
66225,0.758772
66226,0.764691
66227,0.51114
66228,0.931376
66229,0.776507
66230,0.621175
66231,0.142008
66232,0.896091
66234,0.725901
66235,0.827943
66237,0.86084
66238,0.841877
66241,0.703156
66242,0.40868
66252,0.658326
66253,0.893814
66255,0.815632
66256,0.707401
66260,0.812472
66261,0.752802
66262,0.908304
66263,0.804765
66265,0.669033
66269,0.5248
66276,0.799285
66277,0.817878
66281,0.993998
66282,0.512308
66287,0.543604
66291,0.807813
66292,0.736628
66295,0.785864
66296,0.901335
66298,0.851336
66299,0.691017
66300,0.808335
66301,0.367355
66304,0.664717
66310,0.874101
66311,0.854549
66315,0.956199
66317,0.852175
66321,0.77105
66322,0.63505
66324,0.785244
66326,0.733825
66327,0.824037
66337,0.820875
66338,0.908369
66352,0.815568
66355,0.929898
66359,0.428875
66360,0.655271
66370,0.96554
66371,0.562906
66376,0.926351
66377,0.461555
66378,0.914819
66379,0.777518
66380,0.765999
66382,0.589805
66385,0.775788
66387,0.832569
66388,0.826558
66389,0.944297
66390,0.877674
66391,0.478266
66393,0.634959
66394,0.735942
66396,0.774608
66399,0.882909
66403,0.643539
66404,0.409107
66405,0.666579
66406,0.745932
66407,0.704326
66408,0.988721
66410,0.912837
66414,0.631945
66418,0.855894
66421,0.771745
66423,0.514401
66425,0.935551
66428,0.926233
66434,0.557459
66437,0.968007
66439,0.828456
66441,0.757759
66442,0.728781
66445,0.724546
66447,0.788239
66449,0.914781
66456,0.960761
66458,0.812532
66462,0.785047
66465,0.931548
66466,0.59048
66468,0.61165
66471,0.553495
66474,0.861999
66475,0.49799
66476,0.731667
66478,0.836276
66479,0.914639
66480,0.905419
66483,0.133477
66484,0.960224
66485,0.914744
66488,0.700071
66493,0.763431
66494,0.771194
66498,0.800221
66499,0.853727
66502,0.683373
66503,0.741212
66504,0.907575
66505,0.761429
66510,0.699248
66511,0.567783
66513,0.720363
66514,0.7186
66516,0.67219
66517,0.573017
66518,0.969238
66519,0.650007
66520,0.956423
66521,0.685686
66522,0.659082
66527,0.848699
66528,0.969222
66529,0.833925
66532,0.829577
66533,0.965233
66534,0.779334
66536,0.766168
66537,0.759765
66538,0.923275
66540,0.737768
66547,0.711344
66549,0.956922
66550,0.832641
66552,0.81447
66553,0.750877
66554,0.922668
66555,0.72137
66557,0.822187
66558,0.869639
66562,0.898243
66563,0.857191
66564,0.669252
66565,0.699388
66568,0.771553
66570,0.658516
66574,0.841361
66575,0.578471
66576,0.988834
66577,0.903361
66580,0.709071
66585,0.745217
66587,0.801848
66590,0.721834
66592,0.82418
66593,0.942767
66594,0.719796
66595,0.695666
66597,0.80095
66598,0.712524
66599,0.650284
66600,0.864994
66603,0.809266
66607,0.675015
66608,0.95183
66612,0.948497
66613,0.819751
66615,0.458694
66619,0.975729
66621,0.740631
66623,0.823225
66624,0.834024
66629,0.931091
66630,0.979751
66631,0.836796
66632,0.792679
66634,0.880951
66635,0.577846
66638,0.287759
66639,0.794916
66640,0.911674
66642,0.800214
66646,0.872883
66647,0.816162
66648,0.983459
66649,0.986128
66651,0.751441
66654,0.600385
66655,0.821772
66656,0.874009
66660,0.736588
66665,0.791578
66672,0.570958
66676,0.946151
66677,0.763908
66681,0.726208
66683,0.818107
66684,0.964445
66686,0.642737
66687,0.56878
66691,0.850592
66692,0.905843
66693,0.184488
66696,0.955283
66697,0.851168
66700,0.835691
66705,0.767988
66706,0.556226
66710,0.600283
66712,0.568512
66713,0.552534
66716,0.584055
66717,0.75523
66718,0.642887
66719,0.915169
66720,0.363289
66722,0.71491
66725,0.470412
66727,0.803166
66728,0.85542
66729,0.479782
66730,0.867018
66731,0.8804
66733,0.816607
66734,0.921489
66736,0.824186
66739,0.588826
66740,0.833872
66743,0.867373
66744,0.828587
66745,0.950877
66746,0.840589
66747,0.554301
66748,0.902621
66750,0.538925
66751,0.852711
66754,0.811315
66756,0.939287
66757,0.622531
66759,0.74431
66764,0.982247
66770,0.864582
66771,0.930535
66773,0.655214
66775,0.79445
66776,0.73385
66778,0.983777
66780,0.913561
66781,0.934387
66786,0.771659
66787,0.498483
66788,0.787366
66789,0.90211
66790,0.712596
66791,0.638847
66792,0.816709
66793,0.707946
66795,0.88774
66797,0.912725
66799,0.767069
66801,0.716713
66803,0.875632
66806,0.715909
66807,0.551348
66809,0.854302
66812,0.785642
66813,0.455626
66816,0.440768
66821,0.927646
66823,0.86643
66825,0.731647
66826,0.442961
66828,0.83176
66830,0.863805
66832,0.664801
66837,0.92393
66840,0.877866
66845,0.970883
66847,0.826684
66850,0.886666
66852,0.644744
66853,0.463095
66854,0.860952
66856,0.884885
66858,0.873779
66865,0.379924
66867,0.441745
66869,0.975293
66872,0.86133
66873,0.694239
66877,0.642628
66878,0.696333
66879,0.803449
66880,0.97304
66881,0.927241
66883,0.840763
66886,0.136307
66888,0.685822
66889,0.656308
66890,0.88539
66891,0.970191
66894,0.963398
66895,0.842533
66896,0.759669
66898,0.766117
66901,0.516674
66902,0.839007
66904,0.760634
66905,0.931653
66906,0.724559
66912,0.765717
66916,0.799496
66919,0.815797
66921,0.548737
66924,0.788256
66925,0.930698
66926,0.711827
66929,0.796008
66930,0.880812
66933,0.912407
66936,0.556351
66937,0.837933
66941,0.955479
66942,0.835978
66945,0.767566
66947,0.880302
66948,0.801499
66952,0.901714
66953,0.812147
66955,0.710028
66956,0.683162
66960,0.779991
66962,0.985424
66963,0.949281
66966,0.865274
66967,0.811263
66970,0.842087
66971,0.78912
66972,0.913015
66973,0.728446
66976,0.722078
66977,0.847038
66978,0.791286
66979,0.866159
66980,0.587954
66981,0.974553
66983,0.876133
66984,0.773048
66987,0.592782
66988,0.766204
66989,0.757876
66991,0.585188
66992,0.68701
66996,0.824605
66997,0.871253
66998,0.943236
67000,0.416759
67004,0.552561
67005,0.648868
67008,0.77636
67009,0.831387
67010,0.666332
67011,0.63528
67013,0.742752
67014,0.789753
67017,0.966874
67020,0.708989
67023,0.137045
67024,0.725607
67026,0.662673
67028,0.654899
67031,0.816124
67032,0.968861
67035,0.728204
67036,0.900192
67039,0.838049
67040,0.814915
67043,0.630891
67044,0.437249
67046,0.697425
67048,0.79778
67049,0.854076
67050,0.954964
67051,0.865918
67053,0.472264
67054,0.883774
67056,0.773352
67057,0.618275
67061,0.902867
67062,0.535486
67063,0.579965
67064,0.811003
67073,0.872173
67074,0.904706
67075,0.922496
67078,0.860504
67081,0.870008
67082,0.824761
67084,0.712196
67085,0.446294
67087,0.871904
67089,0.919168
67090,0.610514
67091,0.65804
67093,0.862072
67094,0.763858
67099,0.955646
67102,0.812781
67103,0.66282
67105,0.619346
67107,0.721002
67108,0.851429
67113,0.793831
67114,0.948063
67115,0.835631
67117,0.78421
67120,0.59761
67123,0.688191
67125,0.893157
67126,0.938241
67128,0.524049
67129,0.521822
67130,0.688075
67137,0.71104
67138,0.828348
67140,0.917878
67141,0.823255
67142,0.700774
67143,0.939526
67147,0.835855
67149,0.767744
67151,0.989338
67154,0.833531
67158,0.894101
67159,0.628577
67161,0.691842
67162,0.930276
67163,0.896749
67169,0.717605
67172,0.934811
67173,0.585804
67178,0.847542
67180,0.756753
67181,0.685874
67182,0.793495
67184,0.895358
67185,0.77963
67186,0.962564
67188,0.708438
67189,0.913984
67191,0.844779
67193,0.318477
67196,0.719256
67199,0.827268
67200,0.817799
67201,0.403557
67202,0.844946
67203,0.860061
67204,0.751055
67206,0.822506
67207,0.895804
67208,0.933818
67210,0.936365
67212,0.712725
67213,0.48431
67215,0.944196
67216,0.84588
67217,0.854861
67220,0.62023
67221,0.639906
67223,0.87216
67224,0.602061
67226,0.691891
67229,0.903752
67230,0.612185
67235,0.785691
67236,0.916417
67237,0.941532
67238,0.970984
67239,0.884099
67242,0.937864
67244,0.838409
67245,0.797592
67246,0.739636
67248,0.885769
67249,0.820134
67256,0.77628
67260,0.792292
67264,0.817487
67265,0.902405
67268,0.651854
67270,0.765374
67278,0.584709
67283,0.220643
67284,0.894826
67286,0.803334
67287,0.829561
67289,0.817965
67290,0.832867
67294,0.979477
67295,0.931943
67297,0.727113
67299,0.647595
67300,0.605286
67301,0.551939
67303,0.865376
67309,0.736187
67312,0.791389
67313,0.680346
67314,0.848722
67316,0.740687
67317,0.745819
67320,0.770718
67322,0.814041
67323,0.247433
67325,0.695031
67332,0.690835
67334,0.691488
67335,0.95728
67337,0.785091
67339,0.777882
67341,0.847602
67344,0.762696
67346,0.534992
67351,0.962475
67352,0.893329
67356,0.62293
67357,0.721807
67358,0.942305
67359,0.832919
67361,0.928587
67363,0.471482
67366,0.702892
67367,0.804133
67368,0.722439
67369,0.728036
67371,0.799606
67372,0.987247
67374,0.883063
67376,0.686519
67377,0.862807
67379,0.805703
67380,0.84809
67382,0.90292
67383,0.93241
67385,0.89381
67388,0.892675
67389,0.580121
67390,0.162129
67394,0.503322
67397,0.853573
67398,0.789848
67399,0.702771
67403,0.82239
67405,0.97428
67406,0.777984
67407,0.841121
67410,0.20369
67412,0.966873
67413,0.908311
67414,0.912881
67415,0.867474
67417,0.703929
67419,0.415992
67422,0.814153
67423,0.585396
67424,0.875179
67426,0.795486
67429,0.667675
67431,0.645733
67432,0.982005
67433,0.431739
67434,0.0869302
67438,0.818645
67443,0.787929
67446,0.849715
67447,0.488314
67448,0.989965
67449,0.83905
67450,0.582273
67451,0.715791
67452,0.778166
67456,0.660295
67458,0.611358
67459,0.816055
67460,0.827878
67465,0.643337
67466,0.853733
67467,0.728534
67470,0.793895
67471,0.795108
67474,0.722826
67475,0.94658
67476,0.628823
67479,0.629382
67480,0.682418
67483,0.861761
67484,0.742739
67486,0.889984
67487,0.838723
67489,0.70483
67491,0.838065
67492,0.440983
67497,0.7889
67498,0.476502
67501,0.953224
67502,0.748454
67506,0.798743
67507,0.848552
67508,0.792503
67510,0.766441
67512,0.871302
67513,0.838086
67514,0.987169
67516,0.351134
67524,0.977971
67526,0.869435
67527,0.510314
67530,0.973351
67533,0.502208
67534,0.783922
67535,0.766884
67536,0.60402
67538,0.96433
67539,0.872253
67540,0.959946
67542,0.671139
67546,0.825003
67548,0.929897
67549,0.823581
67550,0.529946
67552,0.745765
67555,0.506141
67557,0.964131
67559,0.774231
67563,0.597085
67564,0.900135
67565,0.936101
67566,0.858428
67569,0.783321
67574,0.828504
67578,0.965745
67579,0.909791
67580,0.950646
67581,0.882294
67582,0.896303
67583,0.764737
67584,0.72809
67585,0.341089
67586,0.865863
67588,0.873463
67589,0.859356
67592,0.707791
67593,0.552765
67594,0.835916
67595,0.551835
67597,0.747729
67599,0.608914
67600,0.668863
67603,0.96492
67604,0.821118
67605,0.767783
67606,0.733895
67607,0.7384
67608,0.722754
67609,0.838073
67612,0.862177
67613,0.596919
67614,0.863601
67616,0.548009
67617,0.886933
67618,0.941263
67620,0.768371
67626,0.952308
67629,0.67512
67633,0.962333
67635,0.565553
67636,0.87061
67641,0.656521
67642,0.716953
67644,0.966541
67646,0.98058
67647,0.602083
67648,0.650362
67650,0.971168
67651,0.748905
67652,0.872521
67655,0.825101
67656,0.71437
67657,0.579055
67658,0.687199
67661,0.918477
67662,0.679365
67663,0.841608
67668,0.951338
67670,0.681498
67672,0.704212
67673,0.778069
67674,0.686164
67677,0.515918
67678,0.885652
67682,0.754125
67683,0.797321
67684,0.964291
67685,0.411251
67686,0.961463
67688,0.858579
67692,0.8917
67693,0.641121
67694,0.458975
67695,0.610324
67697,0.784879
67698,0.91161
67699,0.778123
67701,0.823121
67702,0.784344
67703,0.826738
67705,0.793978
67706,0.894936
67711,0.804291
67715,0.937373
67716,0.660277
67717,0.795105
67718,0.589429
67720,0.772032
67721,0.956327
67722,0.622054
67723,0.805904
67725,0.712128
67727,0.747519
67728,0.67431
67729,0.699748
67731,0.42752
67732,0.963722
67733,0.925341
67735,0.829186
67738,0.655485
67739,0.878145
67741,0.515973
67748,0.643705
67750,0.882688
67753,0.721506
67754,0.640163
67758,0.714714
67761,0.843913
67762,0.380994
67764,0.959417
67768,0.549319
67769,0.659829
67772,0.916029
67774,0.809366
67776,0.948994
67780,0.782943
67781,0.837327
67792,0.644353
67795,0.509745
67799,0.956835
67802,0.907376
67804,0.521986
67805,0.819502
67807,0.583555
67810,0.837692
67816,0.687041
67818,0.550985
67820,0.668621
67822,0.679121
67827,0.654388
67828,0.7526
67832,0.846264
67833,0.09651
67834,0.783348
67835,0.974319
67837,0.785394
67839,0.909637
67842,0.836139
67848,0.402275
67849,0.511635
67850,0.891338
67851,0.619852
67852,0.631904
67856,0.797124
67857,0.876534
67858,0.762024
67860,0.773004
67862,0.816839
67865,0.973885
67868,0.723222
67869,0.730326
67871,0.656496
67872,0.821771
67873,0.470564
67874,0.605772
67877,0.911848
67878,0.874666
67879,0.61994
67882,0.918223
67883,0.621067
67885,0.552025
67886,0.884388
67889,0.887659
67890,0.731777
67891,0.640907
67892,0.806993
67896,0.828481
67897,0.660246
67900,0.836265
67903,0.323397
67904,0.966193
67908,0.897744
67909,0.875615
67910,0.458918
67912,0.850826
67915,0.876495
67917,0.746925
67920,0.0702049
67922,0.834316
67923,0.757141
67925,0.753445
67929,0.796167
67930,0.940529
67932,0.934178
67935,0.663774
67938,0.367639
67939,0.524742
67941,0.577858
67942,0.937078
67946,0.767309
67947,0.86133
67948,0.249747
67949,0.889162
67950,0.833523
67951,0.93722
67952,0.867178
67953,0.525449
67954,0.727168
67956,0.925223
67957,0.725685
67958,0.730207
67970,0.668748
67971,0.776903
67973,0.592643
67975,0.263685
67979,0.874696
